UFID|UF_SECURITY_FLG|UF_PROTECT_FLG|UF_PUBLISH_FLG
82973783|N|N|Y
82973840|N|N|N
82973875|N|N|Y
82973914|N|N|Y
82973920|N|N|N
82973923|N|N|Y
82973941|N|N|N
82973947|N|N|Y
82974001|N|N|Y
82974002|N|N|Y
82974060|N|N|N
82974158|N|N|Y
82974253|N|N|Y
82974279|N|N|Y
82974300|N|N|N
82974317|N|N|Y
82974361|N|N|N
82974390|N|N|Y
82974397|N|N|N
82974443|N|N|Y
82974526|N|N|Y
82974781|N|N|N
82974794|N|N|Y
82974861|N|N|Y
82974880|N|N|N
82974890|N|N|N
82974911|N|N|Y
82974921|N|N|Y
82975159|N|N|Y
82975201|N|N|N
82975211|N|N|Y
82975269|N|N|Y
82975335|N|N|Y
82975360|N|N|N
82975390|N|N|N
82975510|N|N|N
82975621|N|N|N
82975646|N|N|Y
82975876|N|N|Y
82975975|N|N|N
82976012|N|N|Y
82976041|N|N|N
82976112|N|N|Y
82976210|N|N|N
82976306|N|N|Y
82976350|N|N|Y
82976358|N|N|Y
82976417|N|N|Y
82976420|N|N|N
82976461|N|N|N
82976500|N|N|N
82976755|N|N|Y
82976877|N|N|Y
82976880|N|N|Y
82976881|N|N|N
82976958|N|N|Y
82976959|N|N|Y
82977060|N|N|Y
82977120|N|N|N
82977301|N|N|N
82977331|N|N|Y
82977390|N|N|N
82977498|N|N|Y
82977499|N|N|Y
82977553|N|N|N
82977721|N|N|N
82977800|N|N|Y
82977949|N|N|Y
82978040|N|N|Y
82978052|N|N|Y
82978141|N|N|N
82978189|N|N|Y
82978191|N|N|Y
82978241|N|N|Y
82978270|N|N|N
82978382|N|N|Y
82978391|N|N|Y
82978542|N|N|Y
82978561|N|N|N
82978581|N|N|Y
82978650|N|N|N
82978768|N|N|Y
82978782|N|N|N
82978818|N|N|Y
82978880|N|N|Y
82978981|N|N|N
82978984|N|N|Y
82979082|N|N|Y
82979122|N|N|Y
82979131|N|N|N
82979171|N|N|Y
82979183|N|N|Y
82979191|N|N|Y
82979200|N|N|N
82979280|N|N|N
82979284|N|N|N
82979306|N|N|Y
82979330|N|N|Y
82979351|N|N|Y
82979401|N|N|N
82979414|N|N|Y
82979469|N|N|Y
82979500|N|N|N
82979519|N|N|Y
82979549|N|N|N
82979571|N|N|Y
82979600|N|N|Y
82979633|N|N|Y
82979663|N|N|Y
82979706|N|N|Y
82979727|N|N|Y
82979749|N|N|Y
82979770|N|N|Y
82979801|N|N|Y
82979821|N|N|N
82979840|N|N|N
82979858|N|N|Y
82979873|N|N|Y
82979891|N|N|Y
82979951|N|N|Y
82979953|N|N|Y
82979981|N|N|Y
82979995|N|N|Y
82980090|N|N|N
82980123|N|N|Y
82980204|N|N|Y
82980209|N|N|Y
82980216|N|Y|Y
82980241|N|N|N
82980266|N|N|Y
82980280|N|N|Y
82980326|N|N|Y
82980340|N|N|N
82980393|N|N|Y
82980418|N|N|Y
82980470|N|N|Y
82980490|N|N|N
82980508|N|N|Y
82980553|N|N|Y
82980581|N|N|Y
82980605|N|N|N
82980640|N|N|N
82980661|N|N|N
82980709|N|N|N
82980745|N|N|Y
82980780|N|N|Y
82980790|N|N|N
82980833|N|N|Y
82980920|N|N|Y
82980960|N|N|Y
82981020|N|N|Y
82981044|N|N|Y
82981064|N|N|Y
82981080|N|N|N
82981081|N|N|N
82981095|N|N|Y
82981117|N|N|Y
82981128|N|N|Y
82981136|N|N|N
82981140|N|N|Y
82981142|N|N|Y
82981146|N|N|Y
82981158|N|N|N
82981159|N|N|Y
82981160|N|N|Y
82981185|N|N|Y
82981198|N|N|Y
82981213|N|N|Y
82981250|N|N|N
82981251|N|N|Y
82981256|N|N|Y
82981260|N|N|N
82981286|N|N|Y
82981329|N|N|Y
82981390|N|N|N
82981470|N|N|N
82981489|N|N|Y
82981498|N|N|Y
82981500|N|N|N
82981501|N|N|N
82981571|N|N|Y
82981612|N|N|N
82981660|N|N|N
82981773|N|N|N
82981804|N|N|Y
82981827|N|N|Y
82981842|N|N|N
82981853|N|N|Y
82981859|N|N|N
82981873|N|N|Y
82981911|N|N|Y
82981921|N|N|N
82981956|N|N|Y
82981983|N|N|Y
82982020|N|N|N
82982056|N|N|Y
82982171|N|N|N
82982230|N|N|N
82982287|N|N|N
82982341|N|N|N
82982368|N|N|Y
82982414|N|N|Y
82982489|N|N|Y
82982560|N|N|N
82982699|N|N|Y
82982761|N|N|N
82982840|N|N|Y
82982909|N|N|Y
82982936|N|N|Y
82982961|N|N|Y
82982980|N|N|Y
82983071|N|N|Y
82983155|N|N|Y
82983171|N|N|Y
82983181|N|N|N
82983191|N|N|Y
82983281|N|N|Y
82983300|N|N|N
82983318|N|N|N
82983341|N|N|N
82983355|N|N|N
82983356|N|N|Y
82983369|N|N|Y
82983379|N|N|Y
82983407|N|N|Y
82983410|N|N|Y
82983421|N|N|Y
82983429|N|N|Y
82983442|N|N|Y
82983450|N|N|Y
82983571|N|N|Y
82983601|N|N|N
82983620|N|N|N
82983670|N|N|N
82983682|N|N|N
82983710|N|N|N
82983760|N|N|Y
82983773|N|N|N
82983865|N|N|N
82983891|N|N|Y
82983991|N|N|Y
82984021|N|N|N
82984031|N|N|Y
82984037|N|N|Y
82984050|N|N|N
82984081|N|N|N
82984185|N|N|Y
82984198|N|N|Y
82984379|N|N|Y
82984386|N|N|Y
82984441|N|N|N
82984532|N|N|Y
82984615|N|N|Y
82984690|N|N|N
82984790|N|N|N
82984803|N|N|Y
82984828|N|N|Y
82984830|N|N|N
82984835|N|N|Y
82984848|N|N|Y
82984861|N|N|N
82984903|N|N|N
82984928|N|N|Y
82984940|N|N|N
82985073|N|N|Y
82985090|N|N|Y
82985156|N|N|Y
82985204|N|N|Y
82985281|N|N|N
82985443|N|N|N
82985609|N|N|Y
82985614|N|N|Y
82985636|N|N|Y
82985670|N|N|N
82985671|N|N|Y
82985701|N|N|N
82985718|N|N|N
82985720|N|N|Y
82985860|N|N|N
82985951|N|N|Y
82986110|N|N|N
82986121|N|N|N
82986155|N|N|Y
82986171|N|N|Y
82986191|N|N|Y
82986405|N|N|N
82986414|N|N|Y
82986437|N|N|Y
82986451|N|N|Y
82986541|N|N|N
82986550|N|N|N
82986569|N|N|Y
82986615|N|N|Y
82986680|N|N|Y
82986696|N|N|Y
82986902|N|N|Y
82986912|N|N|Y
82986950|N|N|N
82986961|N|N|N
82986980|N|N|N
82987010|N|N|Y
82987021|N|N|N
82987157|N|N|Y
82987210|N|N|Y
82987220|N|N|N
82987237|N|N|Y
82987321|N|N|Y
82987358|N|N|Y
82987381|N|N|N
82987450|N|N|Y
82987460|N|N|N
82987631|N|N|Y
82987778|N|N|Y
82987801|N|N|N
82987900|N|N|Y
82987908|N|N|Y
82987922|N|N|Y
82987942|N|N|Y
82987967|N|N|Y
82987980|N|N|N
82988049|N|N|Y
82988118|N|N|Y
82988121|N|N|Y
82988188|N|N|Y
82988190|N|N|N
82988221|N|N|N
82988319|N|N|Y
82988320|N|N|N
82988340|N|N|N
82988347|N|N|Y
82988410|N|N|N
82988520|N|N|N
82988528|N|N|Y
82988535|N|N|Y
82988549|N|N|Y
82988566|N|N|Y
82988596|N|N|Y
82988599|N|N|N
82988618|N|N|Y
82988641|N|N|N
82988643|N|N|Y
82988649|N|N|Y
82988655|N|N|Y
82988676|N|N|Y
82988738|N|N|N
82988740|N|N|N
82988793|N|N|Y
82988800|N|N|N
82988805|N|N|Y
82988809|N|N|Y
82988811|N|N|Y
82988820|N|N|N
82988830|N|N|N
82988860|N|N|Y
82988879|N|N|Y
82988893|N|N|Y
82988917|N|N|Y
82988930|N|N|Y
82988960|N|N|Y
82988976|N|N|Y
82989061|N|N|N
82989100|N|N|Y
82989108|N|N|Y
82989115|N|N|N
82989128|N|N|Y
82989141|N|N|Y
82989191|N|N|N
82989192|N|N|Y
82989200|N|N|N
82989321|N|N|Y
82989329|N|N|Y
82989341|N|N|Y
82989386|N|N|Y
82989400|N|N|Y
82989401|N|N|Y
82989467|N|N|Y
82989481|N|N|N
82989498|N|N|Y
82989520|N|N|Y
82989529|N|N|Y
82989538|N|N|Y
82989558|N|N|Y
82989590|N|N|Y
82989626|N|N|Y
82989729|N|N|Y
82989730|N|N|N
82989761|N|N|Y
82989806|N|N|Y
82989813|N|N|Y
82989817|N|N|Y
82989834|N|N|Y
82989860|N|N|N
82989901|N|N|N
82989929|N|N|Y
82989942|N|N|Y
82990000|N|N|N
82990080|N|N|Y
82990129|N|N|Y
82990166|N|N|Y
82990177|N|N|N
82990321|N|N|N
82990382|N|N|Y
82990460|N|N|N
82990483|N|N|Y
82990522|N|N|Y
82990583|N|N|Y
82990695|N|N|N
82990741|N|N|N
82990808|N|N|N
82990828|N|N|Y
82990872|N|N|Y
82990891|N|N|Y
82990943|N|N|Y
82990946|N|N|Y
82990949|N|N|Y
82991024|N|N|Y
82991061|N|N|Y
82991071|N|N|Y
82991116|N|N|Y
82991120|N|N|N
82991145|N|N|Y
82991153|N|N|N
82991161|N|N|N
82991230|N|N|N
82991251|N|N|Y
82991281|N|N|Y
82991306|N|N|Y
82991401|N|N|Y
82991449|N|N|Y
82991528|N|N|N
82991555|N|N|Y
82991565|N|N|Y
82991581|N|N|N
82991610|N|N|Y
82991615|N|N|Y
82991619|N|N|Y
82991659|N|N|Y
82991679|N|N|Y
82991700|N|N|N
82991730|N|N|N
82991737|N|N|Y
82991750|N|N|Y
82991755|N|N|N
82991801|N|N|Y
82991803|N|N|Y
82991820|N|N|N
82991830|N|N|N
82991840|N|N|Y
82991866|N|N|Y
82991870|N|N|N
82991873|N|N|Y
82991883|N|N|Y
82991916|N|N|Y
82991924|N|N|Y
82991929|N|N|Y
82991944|N|N|Y
82991949|N|N|Y
82991950|N|N|N
82992001|N|N|N
82992015|N|N|N
82992080|N|N|N
82992106|N|N|Y
82992150|N|N|N
82992309|N|N|Y
82992358|N|N|Y
82992415|N|N|Y
82992421|N|N|N
82992647|N|N|Y
82992710|N|N|N
82992719|N|N|Y
82992720|N|N|N
82992766|N|N|Y
82992768|N|N|Y
82992841|N|N|N
82992876|N|N|Y
82993070|N|N|N
82993073|N|N|Y
82993101|N|N|Y
82993130|N|N|Y
82993149|N|N|Y
82993188|N|N|Y
82993261|N|N|N
82993276|N|N|Y
82993333|N|N|N
82993359|N|N|Y
82993461|N|N|Y
82993464|N|N|Y
82993475|N|N|Y
82993483|N|N|Y
82993490|N|N|N
82993590|N|N|N
82993594|N|N|Y
82993650|N|N|N
82993673|N|N|N
82993679|N|N|Y
82993681|N|N|N
82993729|N|N|Y
82993740|N|N|N
82993745|N|N|Y
82993844|N|N|Y
82993863|N|N|Y
82993873|N|N|Y
82993910|N|N|N
82993919|N|N|Y
82993982|N|N|Y
82993995|N|N|Y
82994101|N|N|N
82994120|N|N|N
82994139|N|N|N
82994270|N|N|N
82994362|N|N|Y
82994383|N|N|Y
82994386|N|N|Y
82994426|N|N|Y
82994460|N|N|N
82994470|N|N|N
82994471|N|N|Y
82994521|N|N|N
82994571|N|N|Y
82994576|N|N|Y
82994578|N|N|Y
82994587|N|N|Y
82994601|N|N|N
82994621|N|N|Y
82994651|N|N|Y
82994710|N|N|N
82994720|N|N|N
82994770|N|N|N
82994811|N|N|Y
82994837|N|N|Y
82994906|N|N|Y
82994911|N|N|N
82994918|N|N|Y
82994941|N|N|N
82994953|N|N|Y
82994956|N|N|Y
82994984|N|N|Y
82995080|N|N|Y
82995197|N|N|Y
82995288|N|N|Y
82995300|N|N|Y
82995301|N|N|Y
82995330|N|N|Y
82995352|N|N|Y
82995360|N|N|Y
82995361|N|N|N
82995398|N|N|N
82995543|N|N|Y
82995693|N|N|Y
82995729|N|N|Y
82995740|N|N|N
82995779|N|N|N
82995781|N|N|N
82995893|N|N|Y
82995950|N|N|N
82996011|N|N|Y
82996050|N|N|N
82996073|N|N|Y
82996108|N|N|Y
82996116|N|N|Y
82996151|N|N|Y
82996201|N|N|N
82996261|N|N|Y
82996291|N|N|N
82996326|N|N|Y
82996348|N|N|Y
82996432|N|N|Y
82996434|N|N|Y
82996440|N|N|Y
82996462|N|N|Y
82996483|N|N|Y
82996489|N|N|N
82996500|N|N|N
82996553|N|N|Y
82996568|N|N|Y
82996571|N|N|Y
82996621|N|N|N
82996660|N|N|N
82996668|N|N|Y
82996686|N|N|Y
82996709|N|N|Y
82996810|N|N|N
82996816|N|N|Y
82996836|N|N|Y
82996843|N|N|Y
82996936|N|N|Y
82996943|N|N|Y
82996975|N|N|Y
82997041|N|N|N
82997049|N|N|Y
82997209|N|N|Y
82997240|N|N|N
82997333|N|N|Y
82997379|N|N|Y
82997380|N|N|N
82997461|N|N|N
82997500|N|N|N
82997516|N|N|Y
82997559|N|N|Y
82997608|N|N|Y
82997649|N|N|Y
82997719|N|N|Y
82997881|N|N|N
82997909|N|N|Y
82997929|N|N|Y
82997944|N|N|Y
82997960|N|N|N
82998038|N|N|Y
82998044|N|N|Y
82998057|N|N|Y
82998067|N|N|N
82998100|N|N|N
82998133|N|N|Y
82998163|N|N|Y
82998167|N|N|Y
82998301|N|N|N
82998302|N|N|Y
82998329|N|N|Y
82998351|N|N|Y
82998528|N|N|Y
82998543|N|N|Y
82998598|N|N|Y
82998676|N|N|Y
82998721|N|N|N
82998810|N|N|N
82998858|N|N|Y
82998921|N|N|Y
82998928|N|N|Y
82998951|N|N|Y
82998953|N|N|Y
82999045|N|N|Y
82999061|N|N|Y
82999126|N|N|Y
82999139|N|N|Y
82999141|N|N|N
82999150|N|N|Y
82999184|N|N|Y
82999211|N|N|Y
82999221|N|N|Y
82999283|N|N|Y
82999284|N|N|N
82999311|N|N|Y
82999402|N|N|N
82999414|N|N|Y
82999415|N|N|Y
82999421|N|N|Y
82999483|N|N|Y
82999506|N|N|Y
82999514|N|N|Y
82999561|N|N|N
82999569|N|N|Y
82999607|N|N|N
82999645|N|N|N
82999680|N|N|Y
82999788|N|N|Y
82999790|N|N|N
82999801|N|N|Y
82999873|N|N|Y
82999899|N|N|Y
82999971|N|N|Y
82999981|N|N|N
82999998|N|N|Y
83000021|N|N|Y
83000070|N|N|N
83000160|N|N|N
83000221|N|N|Y
83000290|N|N|N
83000401|N|N|N
83000531|N|N|Y
83000723|N|N|Y
83000762|N|N|Y
83000821|N|N|N
83000850|N|N|N
83000890|N|N|N
83000960|N|N|N
83000977|N|N|Y
83001060|N|N|Y
83001110|N|N|N
83001223|N|N|N
83001241|N|N|N
83001250|N|N|N
83001274|N|N|Y
83001303|N|N|Y
83001350|N|N|N
83001385|N|N|Y
83001400|N|N|N
83001661|N|N|N
83001670|N|N|N
83001844|N|N|Y
83001859|N|N|Y
83001940|N|N|N
83002017|N|N|Y
83002020|N|N|N
83002081|N|N|N
83002330|N|N|N
83002350|N|N|N
83002385|N|N|Y
83002501|N|N|N
83002610|N|N|N
83002630|N|N|N
83002760|N|N|Y
83002801|N|N|N
83002880|N|N|N
83002921|N|N|N
83002926|N|N|Y
83002940|N|N|N
83002980|N|N|N
83003100|N|N|N
83003196|N|N|Y
83003341|N|N|N
83003410|N|N|N
83003450|N|N|N
83003467|N|N|Y
83003503|N|N|Y
83003520|N|N|N
83003600|N|N|N
83003761|N|N|N
83004008|N|N|Y
83004029|N|N|Y
83004120|N|N|N
83004181|N|N|N
83004246|N|N|Y
83004313|N|N|N
83004370|N|N|N
83004379|N|N|N
83004549|N|N|Y
83004590|N|N|N
83004601|N|N|N
83004721|N|N|Y
83004736|N|N|Y
83004830|N|N|Y
83004912|N|N|Y
83004915|N|N|Y
83004950|N|N|N
83004960|N|N|N
83004989|N|N|Y
83005000|N|N|N
83005021|N|N|N
83005080|N|N|N
83005090|N|N|Y
83005190|N|N|Y
83005210|N|N|N
83005260|N|N|Y
83005280|N|N|N
83005310|N|N|N
83005336|N|N|Y
83005441|N|N|N
83005480|N|N|N
83005500|N|N|N
83005631|N|N|Y
83005732|N|N|Y
83005820|N|N|Y
83005861|N|N|N
83005870|N|N|N
83005900|N|N|N
83005932|N|N|Y
83005950|N|N|Y
83005957|N|N|N
83006051|N|N|Y
83006100|N|N|N
83006170|N|N|Y
83006172|N|N|Y
83006181|N|N|Y
83006183|N|N|Y
83006191|N|N|Y
83006281|N|N|N
83006400|N|N|Y
83006410|N|N|Y
83006435|N|N|Y
83006440|N|N|N
83006475|N|N|Y
83006701|N|N|N
83006713|N|N|Y
83006856|N|N|Y
83006940|N|N|N
83007121|N|N|N
83007218|N|N|Y
83007254|N|N|Y
83007310|N|N|N
83007535|N|N|N
83007541|N|N|N
83007795|N|N|Y
83007798|N|N|Y
83007870|N|N|Y
83007961|N|N|N
83008050|N|N|N
83008121|N|N|Y
83008210|N|N|N
83008336|N|N|Y
83008379|N|N|Y
83008381|N|N|N
83008450|N|N|N
83008459|N|N|Y
83008520|N|N|N
83008521|N|N|Y
83008630|N|N|N
83008704|N|N|Y
83008801|N|N|N
83008877|N|N|Y
83008900|N|N|N
83009010|N|N|N
83009020|N|N|N
83009113|N|N|N
83009160|N|N|N
83009200|N|N|N
83009221|N|N|N
83009418|N|N|Y
83009447|N|N|Y
83009470|N|N|N
83009551|N|N|Y
83009641|N|N|N
83009693|N|N|Y
83009751|N|N|Y
83009959|N|N|Y
83010010|N|N|N
83010020|N|N|N
83010028|N|N|Y
83010061|N|N|N
83010116|N|N|Y
83010167|N|N|Y
83010182|N|N|N
83010190|N|N|Y
83010359|N|N|Y
83010400|N|N|N
83010481|N|N|N
83010500|N|N|Y
83010551|N|N|Y
83010640|N|N|N
83010691|N|N|N
83010778|N|N|N
83010830|N|N|N
83010890|N|N|N
83010901|N|N|N
83010915|N|N|N
83010933|N|N|Y
83010939|N|N|Y
83010943|N|N|Y
83011041|N|N|Y
83011068|N|N|Y
83011070|N|N|N
83011140|N|N|Y
83011153|N|N|Y
83011179|N|N|Y
83011189|N|N|Y
83011220|N|N|N
83011240|N|N|N
83011316|N|N|Y
83011320|N|N|N
83011321|N|N|N
83011325|N|N|Y
83011360|N|N|N
83011363|N|N|Y
83011366|N|N|Y
83011371|N|N|N
83011440|N|N|Y
83011441|N|N|Y
83011451|N|N|Y
83011464|N|N|Y
83011535|N|N|Y
83011540|N|N|N
83011582|N|N|Y
83011600|N|N|N
83011676|N|N|Y
83011679|N|N|Y
83011705|N|N|Y
83011713|N|N|Y
83011728|N|N|Y
83011741|N|N|N
83011759|N|N|Y
83011790|N|N|N
83011796|N|N|Y
83011825|N|N|Y
83011841|N|N|Y
83011852|N|N|Y
83011895|N|N|Y
83011901|N|N|Y
83011981|N|N|Y
83012070|N|N|N
83012123|N|N|Y
83012143|N|N|Y
83012151|N|N|Y
83012156|N|N|Y
83012161|N|N|N
83012179|N|N|Y
83012197|N|N|Y
83012220|N|N|N
83012269|N|N|N
83012281|N|N|Y
83012419|N|N|Y
83012450|N|N|Y
83012581|N|N|N
83012630|N|N|N
83012664|N|N|Y
83012801|N|N|Y
83012809|N|N|Y
83012810|N|N|N
83012823|N|N|Y
83012850|N|N|N
83012931|N|N|Y
83012960|N|N|Y
83013001|N|N|N
83013145|N|N|Y
83013162|N|N|Y
83013187|N|N|Y
83013190|N|N|Y
83013191|N|N|Y
83013196|N|N|Y
83013205|N|N|Y
83013312|N|N|N
83013382|N|N|Y
83013410|N|N|N
83013421|N|N|N
83013500|N|N|N
83013630|N|N|N
83013746|N|N|Y
83013803|N|N|Y
83013841|N|N|N
83013847|N|N|N
83013854|N|N|Y
83013905|N|N|Y
83013929|N|N|Y
83014030|N|N|N
83014033|N|N|N
83014070|N|N|N
83014250|N|N|Y
83014261|N|N|N
83014287|N|N|Y
83014312|N|N|Y
83014367|N|N|Y
83014400|N|N|N
83014440|N|N|N
83014560|N|N|N
83014610|N|N|N
83014633|N|N|N
83014648|N|N|Y
83014668|N|N|Y
83014681|N|N|N
83014724|N|N|Y
83014828|N|N|Y
83014910|N|N|N
83014967|N|N|N
83015020|N|N|N
83015073|N|N|Y
83015101|N|N|N
83015149|N|N|Y
83015150|N|N|Y
83015174|N|N|N
83015183|N|N|Y
83015189|N|N|Y
83015266|N|N|Y
83015320|N|N|N
83015369|N|N|Y
83015391|N|N|Y
83015425|N|N|N
83015450|N|N|N
83015459|N|N|Y
83015521|N|N|N
83015620|N|N|N
83015650|N|N|N
83015910|N|N|Y
83015941|N|N|N
83016134|N|N|Y
83016143|N|N|N
83016165|N|N|Y
83016250|N|N|Y
83016286|N|N|Y
83016361|N|N|N
83016379|N|N|Y
83016380|N|N|N
83016451|N|N|Y
83016471|N|N|Y
83016585|N|N|Y
83016620|N|N|N
83016771|N|N|Y
83016781|N|N|N
83016845|N|N|Y
83016877|N|N|Y
83016967|N|N|Y
83016992|N|N|Y
83017003|N|N|N
83017010|N|N|N
83017110|N|N|N
83017119|N|N|N
83017168|N|N|N
83017201|N|N|N
83017460|N|N|N
83017520|N|N|N
83017533|N|N|Y
83017549|N|N|Y
83017562|N|N|Y
83017620|N|N|Y
83017621|N|N|N
83017630|N|N|N
83017730|N|N|Y
83017750|N|N|Y
83017770|N|N|N
83017801|N|N|Y
83017968|N|N|Y
83017969|N|N|Y
83018041|N|N|N
83018074|N|N|Y
83018345|N|N|Y
83018363|N|N|Y
83018365|N|N|Y
83018381|N|N|Y
83018424|N|N|Y
83018461|N|N|N
83018514|N|N|Y
83018526|N|N|Y
83018560|N|N|N
83018581|N|N|N
83018584|N|N|Y
83018600|N|N|Y
83018615|N|N|Y
83018680|N|N|Y
83018800|N|N|N
83018815|N|N|Y
83018820|N|N|N
83018828|N|N|Y
83018871|N|N|Y
83018881|N|N|Y
83018936|N|N|Y
83018940|N|N|N
83018950|N|N|N
83018973|N|N|Y
83019070|N|N|N
83019091|N|N|N
83019096|N|N|Y
83019106|N|N|Y
83019112|N|N|Y
83019121|N|N|Y
83019156|N|N|Y
83019230|N|N|Y
83019242|N|N|Y
83019301|N|N|N
83019327|N|N|Y
83019390|N|N|N
83019490|N|N|Y
83019526|N|N|N
83019570|N|N|Y
83019586|N|N|Y
83019601|N|N|Y
83019654|N|N|Y
83019697|N|N|Y
83019721|N|N|N
83019790|N|N|N
83019810|N|N|Y
83019849|N|N|Y
83019851|N|N|Y
83019900|N|N|Y
83019901|N|N|Y
83019933|N|N|N
83019958|N|N|Y
83019981|N|N|Y
83020141|N|N|N
83020159|N|N|N
83020238|N|N|Y
83020370|N|N|N
83020550|N|N|N
83020561|N|N|N
83020592|N|N|Y
83020779|N|N|Y
83020820|N|N|Y
83020981|N|N|N
83021020|N|N|N
83021065|N|N|Y
83021071|N|N|Y
83021120|N|N|Y
83021320|N|N|Y
83021335|N|N|Y
83021373|N|N|Y
83021401|N|N|N
83021430|N|N|N
83021510|N|N|N
83021550|N|N|N
83021690|N|N|N
83021737|N|N|N
83021821|N|N|N
83021845|N|N|Y
83021850|N|N|N
83021861|N|N|Y
83021923|N|N|Y
83021939|N|N|Y
83021940|N|N|Y
83021969|N|N|Y
83022078|N|N|Y
83022146|N|N|Y
83022241|N|N|N
83022257|N|N|Y
83022402|N|N|Y
83022420|N|N|N
83022480|N|N|N
83022620|N|N|N
83022661|N|N|N
83022670|N|N|N
83022711|N|N|Y
83022821|N|N|Y
83022938|N|N|Y
83022943|N|N|Y
83022979|N|N|Y
83022990|N|N|Y
83023081|N|N|N
83023315|N|N|N
83023400|N|N|N
83023484|N|N|Y
83023501|N|N|N
83023550|N|N|N
83023564|N|N|Y
83023921|N|N|N
83023983|N|N|Y
83024000|N|N|Y
83024025|N|N|Y
83024136|N|N|Y
83024307|N|N|Y
83024341|N|N|N
83024370|N|N|N
83024460|N|N|N
83024566|N|N|Y
83024761|N|N|N
83024770|N|N|N
83024893|N|N|N
83025050|N|N|Y
83025103|N|N|Y
83025107|N|N|Y
83025150|N|N|N
83025176|N|N|Y
83025180|N|N|N
83025181|N|N|N
83025230|N|N|N
83025519|N|N|N
83025601|N|N|N
83025648|N|N|Y
83025793|N|N|Y
83025840|N|N|Y
83025920|N|N|Y
83025948|N|N|Y
83025970|N|N|N
83026000|N|N|N
83026021|N|N|N
83026179|N|N|N
83026189|N|N|Y
83026347|N|N|Y
83026383|N|N|Y
83026396|N|N|N
83026441|N|N|N
83026450|N|N|N
83026460|N|N|N
83026471|N|N|N
83026480|N|N|Y
83026536|N|N|Y
83026626|N|N|Y
83026659|N|N|Y
83026679|N|N|N
83026730|N|N|Y
83026783|N|N|Y
83026861|N|N|Y
83026870|N|N|N
83027140|N|N|N
83027271|N|N|Y
83027279|N|N|Y
83027281|N|N|Y
83027460|N|N|Y
83027540|N|N|Y
83027701|N|N|N
83027812|N|N|Y
83027880|N|N|N
83028022|N|N|Y
83028049|N|N|N
83028121|N|N|N
83028353|N|N|Y
83028380|N|N|N
83028470|N|N|N
83028491|N|N|Y
83028507|N|N|Y
83028541|N|N|N
83028610|N|N|Y
83028651|N|N|Y
83028710|N|N|N
83028730|N|N|N
83028760|N|N|N
83028763|N|N|Y
83028765|N|N|Y
83028894|N|N|Y
83028961|N|N|N
83028973|N|N|Y
83028990|N|N|Y
83029000|N|N|N
83029112|N|N|Y
83029170|N|N|N
83029181|N|N|Y
83029250|N|N|N
83029290|N|N|N
83029296|N|N|Y
83029356|N|N|Y
83029381|N|N|N
83029435|N|N|Y
83029508|N|N|Y
83029564|N|N|Y
83029627|N|N|N
83029650|N|N|N
83029801|N|N|N
83029870|N|N|N
83029910|N|N|N
83029969|N|N|Y
83029976|N|N|Y
83030050|N|N|N
83030100|N|N|N
83030221|N|N|Y
83030229|N|N|Y
83030240|N|N|N
83030251|N|N|Y
83030260|N|N|N
83030290|N|N|N
83030340|N|N|N
83030517|N|N|Y
83030540|N|N|N
83030600|N|N|N
83030641|N|N|N
83030720|N|N|Y
83030994|N|N|Y
83031029|N|N|Y
83031058|N|N|Y
83031061|N|N|N
83031065|N|N|N
83031130|N|N|N
83031169|N|N|Y
83031171|N|N|Y
83031191|N|N|Y
83031205|N|N|N
83031210|N|N|Y
83031229|N|N|Y
83031253|N|N|Y
83031263|N|N|Y
83031320|N|N|Y
83031338|N|N|Y
83031343|N|N|Y
83031359|N|N|Y
83031363|N|N|Y
83031384|N|N|Y
83031481|N|N|N
83031491|N|N|N
83031500|N|N|N
83031511|N|N|Y
83031538|N|N|Y
83031599|N|N|Y
83031634|N|N|Y
83031643|N|N|Y
83031647|N|N|Y
83031656|N|N|Y
83031737|N|N|Y
83031750|N|N|N
83031829|N|N|Y
83031830|N|N|Y
83031838|N|N|Y
83031840|N|N|N
83031889|N|N|Y
83031901|N|N|N
83031930|N|N|N
83031965|N|N|Y
83031990|N|N|Y
83032060|N|N|N
83032100|N|N|N
83032140|N|N|Y
83032189|N|N|Y
83032200|N|N|Y
83032321|N|N|N
83032480|N|N|Y
83032609|N|N|Y
83032681|N|N|Y
83032690|N|N|N
83032741|N|N|N
83032783|N|N|N
83032830|N|N|N
83032834|N|N|Y
83032931|N|N|N
83032963|N|N|Y
83033150|N|N|N
83033161|N|N|N
83033185|N|N|Y
83033186|N|N|N
83033189|N|N|Y
83033206|N|N|Y
83033222|N|N|Y
83033223|N|N|Y
83033270|N|N|Y
83033314|N|N|N
83033581|N|N|N
83033606|N|N|Y
83033610|N|N|Y
83033659|N|N|Y
83033741|N|N|Y
83033763|N|N|Y
83033810|N|N|N
83033880|N|N|N
83033892|N|N|N
83033901|N|N|Y
83033966|N|N|Y
83033968|N|N|Y
83033977|N|N|Y
83034001|N|N|N
83034056|N|N|Y
83034239|N|N|Y
83034304|N|N|Y
83034359|N|N|Y
83034360|N|N|N
83034361|N|N|N
83034391|N|N|Y
83034419|N|N|N
83034421|N|N|N
83034544|N|N|Y
83034590|N|N|Y
83034617|N|N|Y
83034709|N|N|Y
83034720|N|N|N
83034841|N|N|N
